SK_ID_CURR,TARGET,CODE_GENDER,AMT_CREDIT,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_ID_PUBLISH,OCCUPATION_TYPE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,FLOORSMAX_AVG,FLOORSMAX_MODE,FLOORSMAX_MEDI,TOTALAREA_MODE,DAYS_LAST_PHONE_CHANGE
164384,0,F,755190.0,675000.0,State servant,Higher education,-10652,-540,-3258,,2,2,Trade: type 6,0.6671588043289702,0.593598939321916,0.520897599048938,,,,,-1342.0
164385,0,F,1483231.5,1354500.0,Working,Secondary / secondary special,-14628,-1699,-2871,Accountants,3,1,Business Entity Type 2,,0.3172709595885577,0.6894791426446275,0.3333,0.3333,0.3333,0.1847,-1349.0
164386,0,M,888840.0,675000.0,Working,Secondary / secondary special,-13213,-2388,-1478,Drivers,2,2,Business Entity Type 3,0.6675649968989472,0.4729071769058915,,0.3333,0.3333,0.3333,0.1841,0.0
164387,0,F,629325.0,562500.0,Commercial associate,Secondary / secondary special,-17990,-2178,-1537,,2,2,Business Entity Type 3,0.5520178662484038,0.4992857206973942,0.3979463219016906,0.0417,0.0417,0.0417,0.0143,-701.0
164388,0,M,1530000.0,1530000.0,Commercial associate,Higher education,-18621,-3182,-53,Managers,2,2,Business Entity Type 3,0.7376401603457069,0.7271565852837255,0.8106180215523969,0.1667,0.1667,0.1667,0.0384,-2721.0
164389,0,F,545040.0,450000.0,Working,Secondary / secondary special,-12411,-2720,-1565,Laborers,2,2,Business Entity Type 3,,0.2566911443989469,0.2985949897873972,,,,,-1333.0
164390,0,M,495000.0,495000.0,Commercial associate,Higher education,-10466,-2376,-3053,High skill tech staff,1,1,Industry: type 11,0.6145756794500283,0.7529812979575626,,0.3333,0.3333,0.3333,0.203,-548.0
164391,0,M,679500.0,679500.0,Working,Secondary / secondary special,-18089,-3378,-1623,Laborers,2,2,Business Entity Type 3,,0.7204816459980219,0.7295666907060153,0.3333,0.3333,0.3333,0.1415,-1531.0
164392,0,F,1303200.0,1125000.0,Commercial associate,Secondary / secondary special,-16821,-1270,-313,Sales staff,2,2,Trade: type 3,,0.6524823983607057,0.5814837058057234,,,,,-1804.0
164393,0,M,1379376.0,1080000.0,Working,Secondary / secondary special,-11759,-4598,-4024,Laborers,1,1,Other,,0.7066052390526679,0.6195277080511546,0.2221,0.1667,0.1667,0.1616,-1848.0
164394,0,F,942300.0,675000.0,Pensioner,Secondary / secondary special,-23344,365243,-4359,,2,2,XNA,0.8071609856512538,0.0817085499374656,0.6479768603302221,,,,,-2361.0
164395,0,F,526491.0,454500.0,Commercial associate,Secondary / secondary special,-12378,-2451,-4775,Laborers,2,2,Postal,,0.5333550039833712,0.8193176922872417,0.0,0.0,0.0,0.0035,-997.0
164396,0,F,269550.0,225000.0,Working,Higher education,-9659,-466,-221,,2,2,Business Entity Type 3,,0.134493568053092,,0.1667,0.1667,0.1667,0.0701,0.0
164397,1,M,503676.0,382500.0,Working,Secondary / secondary special,-14473,-5105,-2847,Laborers,3,3,Business Entity Type 2,,0.1187809507637979,,,,,,-753.0
164398,0,F,161730.0,135000.0,Working,Secondary / secondary special,-15281,-8161,-4391,Medicine staff,2,2,Medicine,0.5579232600752035,0.22778906060616,0.4722533429586386,,,,,-1469.0
164399,0,F,219042.0,193500.0,Pensioner,Secondary / secondary special,-22292,365243,-3886,,2,2,XNA,0.7022335517751078,0.6940966706045155,,,,,,-1220.0
164400,0,F,691020.0,495000.0,Working,Secondary / secondary special,-16734,-1232,-249,Managers,3,3,Government,,0.4741337779138602,0.5226973172821112,,,,,-1863.0
164401,0,F,91692.0,81000.0,Working,Secondary / secondary special,-12072,-2152,-3312,Managers,2,2,Postal,0.4826114660227761,0.5469278605789214,0.6092756673894402,0.1667,0.1667,0.1667,0.0885,-417.0
164402,0,F,276277.5,238500.0,Working,Secondary / secondary special,-17793,-1657,-855,Laborers,2,2,Construction,,0.0148015809900871,0.4848514754962666,,,,,-473.0
164403,0,F,545040.0,450000.0,Working,Secondary / secondary special,-16846,-9929,-384,Private service staff,2,2,Services,,0.5119939511552232,0.4740512892789932,0.0417,0.0417,0.0417,0.0233,-361.0
164404,0,F,328500.0,328500.0,Working,Secondary / secondary special,-19917,-1792,-3470,Medicine staff,3,3,Medicine,,0.3773928871077822,0.6971469077844458,,,,,-1471.0
164405,0,M,539590.5,445500.0,Pensioner,Secondary / secondary special,-23060,365243,-5133,,1,1,XNA,,0.7408591367835661,0.2594676548211199,,,,,-1031.0
164406,0,M,1288350.0,1125000.0,Commercial associate,Secondary / secondary special,-12133,-888,-3333,Laborers,2,2,Business Entity Type 3,0.398483899039296,0.5811767138460048,0.6658549219640212,0.375,0.375,0.375,0.3291,-482.0
164407,1,M,521451.0,396000.0,Commercial associate,Secondary / secondary special,-12546,-309,-4354,Laborers,2,2,Construction,0.1892035955415814,0.258694789198233,0.4866531565147181,0.1667,0.1667,0.1667,0.1076,0.0
164408,0,F,469152.0,405000.0,Working,Secondary / secondary special,-15398,-886,-3661,Medicine staff,3,3,Medicine,0.5843228122892171,0.4888512647063184,0.5620604831738043,0.0,0.0,0.0,0.0013,-796.0
164409,0,F,191880.0,180000.0,Pensioner,Secondary / secondary special,-19970,365243,-3463,,2,2,XNA,0.6697877503576342,0.6635438634949554,,0.1667,0.1667,0.1667,0.0718,-529.0
164411,0,F,180000.0,180000.0,Working,Secondary / secondary special,-14595,-161,-2498,Security staff,2,2,Business Entity Type 3,,0.3973430675934734,,,,,,-1206.0
164412,0,F,1288350.0,1125000.0,Working,Secondary / secondary special,-13071,-4338,-2537,Sales staff,2,2,Agriculture,,0.7042650859142252,0.2044226253763287,,,,,-578.0
164413,0,F,180000.0,180000.0,Working,Secondary / secondary special,-12389,-868,-3939,Low-skill Laborers,2,2,Business Entity Type 1,0.3975816438175279,0.6680398328491045,,,,,,-906.0
164414,0,F,150948.0,126000.0,Pensioner,Secondary / secondary special,-21661,365243,-4214,,3,3,XNA,,0.1704749244258174,0.7850520263728172,,,,,0.0
164415,0,F,656725.5,594000.0,Commercial associate,Secondary / secondary special,-17843,-6182,-1366,Sales staff,2,2,Self-employed,0.6078308888362791,0.6288481840365276,0.5620604831738043,0.0,0.0,0.0,0.0017,-2878.0
164416,0,F,148140.0,112500.0,Working,Secondary / secondary special,-9285,-982,-1962,Laborers,2,2,Other,0.2513740961440055,0.1299327278988142,0.520897599048938,0.1667,0.1667,0.1667,0.0859,0.0
164418,0,F,315000.0,315000.0,Commercial associate,Higher education,-14330,-2207,-4409,Sales staff,2,2,Trade: type 7,,0.6430829507529855,0.0005272652387098,,,,,-760.0
164419,0,F,1125000.0,1125000.0,Working,Secondary / secondary special,-16114,-6869,-4187,Laborers,2,2,Postal,,0.2911543232087291,,0.1667,0.1667,0.1667,0.0995,-2757.0
164420,0,M,314055.0,238500.0,Working,Secondary / secondary special,-11868,-400,-4293,Drivers,3,3,Business Entity Type 3,,0.01492903418768,0.3344541255096772,,,,,0.0
164421,0,M,1042560.0,900000.0,Working,Higher education,-11026,-1487,-3072,Laborers,3,3,Transport: type 4,0.3225506611514477,0.3182048308839035,0.4596904504249018,0.1667,0.1667,0.1667,0.084,-1068.0
164422,0,M,521280.0,450000.0,Working,Secondary / secondary special,-15982,-1386,-4101,Managers,2,2,Self-employed,,0.6016389913577186,,,,,,-1118.0
164423,0,F,202500.0,,Pensioner,Secondary / secondary special,-22061,365243,-4393,,2,2,XNA,,0.4657127424305561,,,,,,-371.0
164424,0,F,640080.0,450000.0,Working,Secondary / secondary special,-13101,-1495,-4450,Sales staff,1,1,Self-employed,,0.3807797202144939,0.7295666907060153,0.5417,0.5417,0.5417,0.0922,-1398.0
164425,0,F,270000.0,270000.0,Working,Secondary / secondary special,-17107,-325,-639,,2,2,Business Entity Type 3,,0.2533716311332267,0.8633633824101478,,,,,-2360.0
164426,0,F,270000.0,270000.0,Working,Secondary / secondary special,-23012,-6195,-4107,,1,1,Culture,0.7493148676158136,0.7812196850227969,0.3910549766342248,0.375,0.375,0.375,0.3423,-418.0
164427,0,M,787131.0,679500.0,Working,Secondary / secondary special,-16620,-842,-159,,1,1,Business Entity Type 2,0.7906292369212354,0.7685582126692895,0.7421816117614419,0.125,0.125,0.125,0.0548,0.0
164428,0,F,450000.0,450000.0,Pensioner,Secondary / secondary special,-23402,365243,-4217,,2,2,XNA,,0.6553329559083795,0.5602843280409464,0.3333,0.3333,0.3333,0.6271,-1969.0
164429,0,F,900000.0,900000.0,Pensioner,Secondary / secondary special,-20310,365243,-2832,,2,2,XNA,0.686765216127481,0.7531683498419799,0.5867400085415683,0.625,0.625,0.625,0.1493,-2772.0
164430,0,F,1078200.0,900000.0,Commercial associate,Secondary / secondary special,-16971,-3723,-503,,2,2,Business Entity Type 3,,0.4565243906793458,0.2636468134452008,,,,,-1086.0
164431,0,F,477000.0,477000.0,Commercial associate,Secondary / secondary special,-19805,-2899,-1105,High skill tech staff,3,3,Police,0.737193426694509,0.4770843216649465,0.7910749129911773,0.3333,0.3333,0.3333,0.6059,-652.0
164432,0,F,169614.0,121500.0,Working,Secondary / secondary special,-14180,-3835,-1881,Medicine staff,3,3,Medicine,,0.2455642057247832,0.3123653692278984,,,,,-1204.0
164433,0,F,1075932.0,922500.0,Working,Higher education,-12555,-5489,-73,Core staff,2,2,School,0.4939016490272762,0.3867734079764247,0.4066174366275036,,,,,-52.0
164434,0,F,675000.0,675000.0,Working,Secondary / secondary special,-11307,-4274,-2475,HR staff,2,2,Other,0.5722428900714681,0.6662479798151169,0.5989262182569273,,,,,-1443.0
164435,0,F,472500.0,472500.0,Pensioner,Secondary / secondary special,-20310,365243,-3763,,2,2,XNA,0.6970099856963313,0.5187117912592378,0.470456116119975,,,,,-19.0
164437,0,F,225000.0,225000.0,Commercial associate,Secondary / secondary special,-13843,-3376,-4532,Medicine staff,2,2,Medicine,,0.5105514253221629,,0.3333,0.3333,0.3333,0.3216,-608.0
164439,0,M,1288350.0,1125000.0,Working,Secondary / secondary special,-19869,-3436,-3157,Drivers,1,1,Trade: type 7,,0.3584830021511415,0.7194907850918436,,,,,-1.0
164440,0,M,265500.0,265500.0,Commercial associate,Secondary / secondary special,-19128,-610,-2617,Drivers,2,2,Self-employed,,0.6998097999829397,0.8357765157975799,,,,,-468.0
164442,0,F,979992.0,702000.0,Commercial associate,Secondary / secondary special,-19819,-5413,-3260,Laborers,2,2,Business Entity Type 2,,0.2653117484731741,0.4686596550493113,0.1667,0.1667,0.1667,0.0798,-36.0
164443,1,F,578979.0,517500.0,Working,Secondary / secondary special,-8853,-430,-674,Medicine staff,2,2,Medicine,,0.0367893738234157,0.3539876078507373,0.125,0.125,0.125,0.0383,-304.0
164444,0,F,679500.0,679500.0,Working,Secondary / secondary special,-13413,-1769,-4122,Laborers,3,3,Industry: type 7,0.4162388552890645,0.511759007279899,0.2940831009471255,,,,,-1813.0
164446,0,F,106974.0,94500.0,Working,Secondary / secondary special,-12170,-855,-3836,Laborers,2,2,Business Entity Type 1,0.4281045383274528,0.5187936793419855,0.4686596550493113,,,,,-2968.0
164447,0,F,481500.0,481500.0,Pensioner,Secondary / secondary special,-19450,365243,-3011,,1,1,XNA,,0.7358574510191915,0.5567274263630174,0.4583,0.4583,0.4583,0.0729,0.0
164448,0,F,543915.0,504000.0,State servant,Secondary / secondary special,-14048,-1973,-4451,Medicine staff,2,2,Medicine,0.3586494340785283,0.5867709137294618,0.5334816299804352,0.375,0.375,0.375,0.1483,-1361.0
164449,0,M,360000.0,360000.0,Commercial associate,Secondary / secondary special,-12881,-3359,-4299,,3,3,Business Entity Type 2,0.4457809268950187,0.5329032437237422,0.5370699579791587,,,,,0.0
164450,0,F,780363.0,697500.0,Working,Secondary / secondary special,-19168,-5325,-2681,Security staff,2,2,Other,,0.356639480334996,0.5989262182569273,,,,,0.0
164453,0,F,526491.0,454500.0,Pensioner,Secondary / secondary special,-21328,365243,-4677,,2,2,XNA,,0.7045246255966872,0.7898803468924867,0.1667,0.1667,0.1667,0.0537,-463.0
164454,0,F,440784.0,360000.0,Working,Secondary / secondary special,-18643,-6441,-2163,Core staff,3,3,Postal,,0.1452545130652495,,0.1667,0.1667,0.1667,0.1116,0.0
164455,0,F,2517300.0,2250000.0,Commercial associate,Higher education,-16141,-1913,-4024,Laborers,1,1,Business Entity Type 1,,0.6553724689738407,0.4740512892789932,0.3542,0.3333,0.3542,0.2261,-5.0
164456,1,F,1183963.5,927000.0,Commercial associate,Secondary / secondary special,-16819,-2034,-374,,1,1,Business Entity Type 3,0.6119760835428347,0.3859335250494535,0.1884895337951677,0.5417,0.4583,0.5417,0.084,-1122.0
164457,0,M,601470.0,450000.0,State servant,Higher education,-8190,-886,-845,,2,2,Transport: type 2,,0.3632744207242873,0.3910549766342248,0.0417,0.0417,0.0417,0.0079,-758.0
164458,0,F,1327500.0,1327500.0,Pensioner,Secondary / secondary special,-21808,365243,-1553,,2,2,XNA,,0.5627732949894249,0.6058362647264226,,,,,-280.0
164459,0,M,1113840.0,900000.0,Commercial associate,Secondary / secondary special,-9283,-649,-1820,Laborers,1,1,Business Entity Type 3,,0.3266749075284935,0.4848514754962666,0.875,0.875,0.875,0.2715,0.0
164460,0,F,314055.0,238500.0,Working,Higher education,-15716,-7920,-4601,,3,3,Medicine,0.5179018047965349,0.6164563473808461,0.1293142889822697,0.1667,0.1667,0.1667,0.0658,-1419.0
164461,0,F,452745.0,409500.0,Commercial associate,Higher education,-18084,-1607,-1398,,2,2,Business Entity Type 3,0.8138775781429259,0.7182345872872189,0.5190973382084597,0.0833,0.0833,0.0833,0.0414,-1218.0
164462,0,F,270000.0,270000.0,Working,Higher education,-13509,-3808,-1975,Core staff,2,2,School,0.401838398095988,0.3734345062075802,0.6363761710860439,0.3333,0.3333,0.3333,0.1578,-577.0
164463,0,F,315000.0,315000.0,Commercial associate,Secondary / secondary special,-12130,-2501,-4126,,2,2,Industry: type 7,0.1732786267992376,0.4954262195033154,0.4135967602644276,,,,,-2471.0
164464,0,M,474183.0,391500.0,Working,Secondary / secondary special,-13795,-1315,-4490,Laborers,3,3,Business Entity Type 3,,0.3028229990319241,0.6263042766749393,,,,,-2455.0
164465,0,F,247275.0,225000.0,Pensioner,Secondary / secondary special,-24513,365243,-4039,,2,2,XNA,,0.1866474412426418,0.7209441499436497,,,,,-787.0
164466,0,M,135000.0,135000.0,Commercial associate,Secondary / secondary special,-18012,-1468,-1540,Core staff,2,2,Emergency,,0.5068077478246357,0.3807996826489149,,,,,-2032.0
164467,0,F,330048.0,216000.0,Pensioner,Secondary / secondary special,-23397,365243,-4568,,2,2,XNA,,0.4154242774663085,0.8128226070575616,0.3333,0.3333,0.3333,0.1351,-1322.0
164468,0,F,135000.0,135000.0,Working,Secondary / secondary special,-12770,-3956,-4827,Managers,2,2,Other,0.6977748228743347,0.7882269882072609,0.5549467685334323,,,,,-1783.0
164469,1,F,392427.0,324000.0,Working,Secondary / secondary special,-16732,-2657,-283,Laborers,2,2,Business Entity Type 3,,0.1248694954052735,,,,,,-238.0
164470,0,F,900000.0,900000.0,State servant,Secondary / secondary special,-13737,-5032,-4673,Core staff,2,2,Kindergarten,,0.5895941259607304,0.5779691187553125,,,,,-1275.0
164471,0,F,1928304.0,1800000.0,State servant,Higher education,-12348,-2864,-4257,,1,1,Security Ministries,0.6292752960994852,0.6212738055670513,0.5046813193144684,0.1667,0.1667,0.1667,0.0724,-1788.0
164472,0,M,500427.0,432000.0,Working,Secondary / secondary special,-15889,-391,-4525,Laborers,2,2,Business Entity Type 3,0.4569990110305175,0.6356560724839182,0.7675231046555077,0.3333,0.3333,0.3333,0.1712,-249.0
164473,0,F,188685.0,157500.0,Working,Secondary / secondary special,-21072,-4612,-3697,,2,2,Business Entity Type 3,0.6498438245548901,0.6561326763269343,0.3979463219016906,0.1667,0.1667,0.1667,0.063,-652.0
164474,0,F,835380.0,675000.0,Commercial associate,Secondary / secondary special,-14577,-2366,-1892,,3,3,Transport: type 3,,0.3682762644498853,0.6925590674998008,,,,,-925.0
164475,0,M,1575000.0,1575000.0,Commercial associate,Secondary / secondary special,-13744,-1934,-4620,Drivers,3,3,Self-employed,,0.4411298599182943,,0.3333,0.3333,0.3333,0.0871,-1.0
164476,0,F,188460.0,135000.0,Working,Secondary / secondary special,-15141,-3785,-4071,Laborers,2,2,Other,,0.2665197753925157,0.633031641417419,,,,,-1967.0
164477,0,M,81504.0,72000.0,Working,Secondary / secondary special,-9910,-1916,-1955,Laborers,2,2,Self-employed,,0.5486775258203577,,0.1667,0.1667,0.1667,0.0962,-763.0
164478,0,F,1169820.0,1021500.0,Working,Secondary / secondary special,-16583,-6312,-109,,2,2,Kindergarten,,0.0477089381010288,0.6925590674998008,,,,,0.0
164479,0,F,884124.0,738000.0,Working,Secondary / secondary special,-11490,-384,-2322,Sales staff,2,2,Self-employed,,0.4748371709356027,0.3092753558842053,,,,,-3.0
164480,1,M,50940.0,45000.0,Pensioner,Secondary / secondary special,-24633,365243,-3959,,2,2,XNA,,0.3542247319929012,,,,,,0.0
164481,0,F,1054773.0,945000.0,Commercial associate,Secondary / secondary special,-8968,-381,-1539,,2,2,Business Entity Type 3,,0.3003495807266488,0.237916079507114,0.3542,0.3333,0.3542,0.3287,-19.0
164482,0,F,747000.0,747000.0,Working,Secondary / secondary special,-14491,-4300,-2798,Managers,2,2,Self-employed,,0.4819198125887501,0.5726825047161584,,,,0.0112,-1126.0
164483,0,M,511920.0,405000.0,Working,Secondary / secondary special,-20269,-2009,-281,Cleaning staff,1,1,Business Entity Type 3,,0.7251345175662808,,0.1667,0.1667,0.1667,0.1345,-233.0
164484,0,F,381528.0,315000.0,Working,Secondary / secondary special,-15596,-1258,-4540,Laborers,2,2,Business Entity Type 2,,0.5022214285290315,0.2955826421513093,,,,,-1061.0
164485,0,F,135000.0,135000.0,State servant,Secondary / secondary special,-19588,-6462,-3076,High skill tech staff,1,1,University,,0.7186150174008032,0.5779691187553125,0.3333,0.3333,0.3333,0.5016,-2536.0
164486,0,F,729000.0,729000.0,Working,Secondary / secondary special,-18686,-3861,-2202,,2,2,Business Entity Type 3,,0.6133598211222432,0.7544061731797895,,,,,-2183.0
164487,0,F,450000.0,450000.0,Working,Higher education,-13854,-2668,-4957,Managers,3,3,Business Entity Type 3,,0.405123429879472,0.6127042441012546,0.1667,0.1667,0.1667,0.0461,-1760.0
164488,0,M,440784.0,360000.0,Working,Secondary / secondary special,-8773,-836,-1255,Drivers,2,2,Self-employed,0.0993264594542878,0.6485898603376894,,,,,,-1810.0
164489,0,M,225000.0,225000.0,Working,Secondary / secondary special,-12211,-2914,-4879,Managers,2,2,Other,,0.4333172292316084,,0.1875,0.1667,0.1875,0.0426,-1746.0
164490,0,F,1800000.0,1800000.0,State servant,Higher education,-18728,-8557,-2277,Managers,1,1,Government,0.8463227100369031,0.7753294628574358,0.5832379256761245,0.5104,0.6667,0.6042,0.1802,-1610.0
164491,1,M,180000.0,180000.0,Working,Secondary / secondary special,-15476,-1530,-2461,Drivers,2,2,Military,,0.4645593960290586,0.2925880073368475,0.1667,0.1667,0.1667,0.0688,-948.0
164492,1,M,450000.0,450000.0,Commercial associate,Secondary / secondary special,-10796,-990,-2064,,1,1,Medicine,0.0756368358702985,0.1177275337780478,0.0828147042440649,0.1667,0.1667,0.1667,0.1128,-749.0
164493,0,F,781920.0,675000.0,Commercial associate,Secondary / secondary special,-18503,-103,-2048,,1,1,Kindergarten,,0.5853067302739583,0.6738300778602003,,,,,0.0
164494,0,F,123637.5,112500.0,Pensioner,Secondary / secondary special,-24081,365243,-4161,,2,2,XNA,,0.6208003242887082,,0.1667,0.1667,0.1667,0.0765,-1559.0
164495,0,F,314100.0,225000.0,State servant,Secondary / secondary special,-9520,-1432,-1833,Medicine staff,3,3,Medicine,0.1559518153638365,0.6816323695725598,0.6910212267577837,,,,,0.0
164496,0,F,1125000.0,1125000.0,Commercial associate,Higher education,-19790,-6902,-3330,Core staff,1,1,Hotel,,0.7742610905674244,,0.5554,0.3333,0.375,0.1013,-398.0
164497,0,M,152820.0,135000.0,Pensioner,Secondary / secondary special,-18570,365243,-2107,,3,3,XNA,,0.5953596843244868,0.5832379256761245,0.0417,0.0417,0.0417,0.0108,-1599.0
164498,1,M,1334731.5,1165500.0,Working,Higher education,-15735,-6272,-3937,Managers,2,2,Business Entity Type 3,,0.5514809616656247,0.4992720153045617,0.3333,0.3333,0.3333,0.1239,-75.0
164499,0,F,1085994.0,877500.0,Commercial associate,Higher education,-10435,-1186,-2174,Core staff,2,2,Kindergarten,0.2115586836986048,0.6133546352220471,0.6092756673894402,0.2083,0.2083,0.2083,0.062,-1002.0
